id,user_id,status,amount,date
12203,01039,success,53600,2020-02-26
12204,06277,success,71280,2022-05-06
12205,07300,failed,117800,2019-12-23
12206,03337,success,47300,2019-12-23
12207,08342,failed,134000,2020-11-05
12208,09214,failed,9180,2021-02-04
12209,07147,failed,109610,2022-01-22
12210,08099,success,171400,2021-08-21
12211,01849,success,59920,2020-09-17
12212,08884,failed,35960,2019-02-22
12213,06737,success,72610,2020-04-29
12214,09846,failed,22810,2019-04-22
12215,05116,success,123980,2021-01-28
12216,04045,failed,114880,2020-01-05
12217,08351,failed,164220,2020-06-29
12218,01957,success,65160,2021-08-22
12219,07856,success,140340,2020-12-01
12220,04587,failed,84970,2021-11-24
12221,07042,failed,135270,2022-02-18
12222,03353,success,117720,2021-07-17
12223,05150,success,67090,2020-12-05
12224,04730,success,113430,2022-02-07
12225,03602,success,64510,2021-07-13
12226,02063,success,150660,2019-12-08
12227,00885,failed,0,2021-10-02
12228,01431,failed,61440,2021-05-20
12229,01286,success,42670,2022-03-03
12230,01678,failed,101770,2021-05-10
12231,02469,success,121480,2022-03-18
12232,07839,failed,20040,2021-09-13
12233,03762,failed,38930,2019-03-24
12234,00819,success,65379,2021-05-10
12235,02441,failed,93100,2021-04-05
12236,02153,success,76320,2021-11-06
12237,07794,failed,67270,2021-12-24
12238,02076,failed,77120,2020-07-04
12239,03073,success,90610,2019-05-06
12240,03590,success,123420,2022-01-03
12241,08892,failed,86030,2020-02-16
12242,01229,success,61710,2021-11-03
12243,09560,failed,129389,2021-10-09
12244,05246,success,0,2022-02-01
12245,03608,success,50630,2022-01-19
12246,09789,success,93430,2019-12-21
12247,04413,success,64220,2021-09-19
12248,00838,success,72550,2021-04-10
12249,05195,failed,89260,2022-03-06
12250,06907,failed,190550,2021-05-12
12251,05412,success,47070,2021-05-14
12252,07346,success,155640,2020-08-16
12253,01131,failed,120470,2022-02-13
12254,04243,success,165250,2022-04-03
12255,04537,success,105530,2021-08-22
12256,07167,success,99860,2021-07-24
12257,02298,failed,53960,2020-05-08
12258,09363,failed,148410,2021-02-05
12259,01313,success,35040,2021-11-21
12260,02206,failed,186370,2021-09-18
12261,04590,success,0,2022-03-10
12262,00169,success,0,2022-03-28
12263,01173,failed,1830,2019-08-16
12264,03560,success,49290,2022-05-20
12265,07920,failed,67200,2020-03-08
12266,05508,failed,80920,2020-05-17
12267,07144,success,147550,2021-05-14
12268,08553,success,230660,2021-03-09
12269,09901,success,730,2019-07-12
12270,05895,success,94570,2021-06-25
12271,08536,success,79860,2021-04-30
12272,07856,failed,123660,2021-02-11
12273,02263,success,129440,2021-06-05
12274,08979,success,97640,2022-05-17
12275,00732,success,72820,2022-04-18
12276,06805,success,70120,2018-12-15
12277,09040,success,169340,2020-03-24
12278,00605,failed,78580,2022-03-06
12279,06348,success,30700,2019-10-17
12280,05019,success,140180,2020-03-08
12281,06739,success,0,2020-01-29
12282,01377,success,49450,2020-04-01
12283,01189,failed,143630,2022-02-09
12284,01820,success,49710,2020-03-04
12285,03558,failed,119380,2021-08-15
12286,03032,failed,71350,2019-04-12
12287,01112,success,32610,2021-03-22
12288,01173,success,11110,2021-05-04
12289,00859,success,18080,2019-06-05
12290,00603,success,166650,2022-01-27
12291,09674,success,168330,2020-10-25
12292,09690,success,51250,2019-06-17
12293,01798,success,76340,2020-09-27
12294,04196,success,150780,2021-04-05
12295,02458,success,0,2021-01-15
12296,09716,failed,147390,2021-04-05
12297,03158,failed,134220,2020-03-03
12298,06234,success,40710,2019-11-14
12299,09091,failed,134630,2022-01-05
12300,03634,failed,122320,2021-07-27
12301,03594,success,68470,2020-12-05
12302,09245,failed,0,2021-02-26
12303,02718,success,143240,2019-08-10
12304,02188,failed,103560,2020-09-17
12305,02310,success,110510,2022-05-16
12306,04531,success,13810,2021-12-28
12307,06990,failed,46070,2019-05-17
12308,09333,success,11910,2021-08-22
12309,00801,success,0,2020-05-07
12310,07386,failed,88080,2021-04-29
12311,00240,failed,90410,2021-11-25
12312,01174,success,81370,2020-12-12
12313,01005,success,0,2020-09-19
12314,02983,success,0,2020-12-16
12315,00827,failed,112320,2018-12-03
12316,06708,success,990,2019-10-31
12317,04042,success,57700,2021-02-04
12318,00519,success,166210,2020-08-08
12319,03315,success,71300,2022-03-28
12320,07201,success,96520,2020-03-10
12321,02564,success,39360,2021-09-19
12322,07694,success,31300,2019-01-13
12323,01709,success,59520,2020-01-24
12324,05131,failed,108370,2020-11-10
12325,08601,failed,57020,2020-07-30
12326,07903,failed,85130,2019-10-25
12327,08494,failed,73280,2022-02-21
12328,07252,success,59360,2020-03-26
12329,05084,success,178700,2022-03-09
12330,05530,failed,18920,2020-12-14
12331,04305,success,31480,2021-09-14
12332,07540,failed,130860,2021-03-03
12333,03286,success,25220,2021-01-06
12334,06241,success,98770,2021-04-01
12335,01892,success,93140,2020-04-05
12336,02062,success,5080,2020-11-19
12337,05506,success,51140,2021-07-11
12338,04552,success,184550,2021-06-25
12339,02440,success,65910,2021-03-03
12340,03164,success,23650,2020-02-25
12341,09095,success,168470,2021-08-05
12342,09448,success,173920,2021-08-17
12343,06046,failed,67000,2022-03-27
12344,06803,success,0,2020-11-24
12345,01679,success,5050,2020-04-03
12346,05955,success,8450,2018-10-30
12347,02398,success,80670,2019-10-21
12348,02771,failed,81000,2022-05-19
12349,01811,success,45430,2021-08-14
12350,09242,success,96070,2022-02-09
12351,07550,failed,86330,2021-10-09
12352,05869,success,41660,2019-08-25
12353,01898,success,115900,2020-09-14
12354,01027,failed,92200,2022-04-15
12355,00993,success,65610,2021-03-17
12356,06348,success,138350,2020-10-21
12357,01995,success,153080,2021-10-31
12358,08971,success,139330,2019-10-07
12359,03158,failed,77410,2019-10-14
12360,08937,success,98540,2021-01-05
12361,01021,success,115960,2022-04-14
12362,06598,failed,27020,2020-10-21
12363,03754,failed,20220,2021-09-19
12364,04805,success,0,2020-02-29
12365,00920,failed,136940,2021-11-09
12366,05499,success,43150,2021-03-03
12367,03595,success,92090,2020-12-25
12368,00319,success,66840,2021-10-09
12369,05243,success,76480,2021-01-15
12370,08787,failed,86930,2020-07-14
12371,00827,success,19060,2019-02-02
12372,07019,success,94080,2021-09-16
12373,06114,failed,131810,2019-04-25
12374,05460,success,126830,2019-11-13
12375,00068,success,102530,2021-09-03
12376,01095,success,182230,2020-12-29
12377,09736,success,128020,2019-12-10
12378,07770,failed,118620,2019-03-07
12379,07898,failed,36950,2021-10-31
12380,08154,success,37240,2020-04-11
12381,03361,success,106250,2019-11-16
12382,00461,success,11940,2018-09-29
12383,00861,failed,0,2020-11-27
12384,01169,success,190790,2022-05-06
12385,08527,success,42170,2020-07-25
12386,01079,failed,144530,2021-01-10
12387,09548,success,94820,2021-08-09
12388,00076,failed,98300,2021-08-13
12389,02398,success,6910,2022-05-20
12390,07300,success,178700,2019-10-04
12391,08925,success,137860,2021-08-18
12392,05231,failed,96300,2022-04-22
12393,09995,success,20380,2022-02-13
12394,07829,success,127280,2022-04-29
12395,04897,success,14380,2022-04-14
12396,00858,success,67140,2021-12-24
12397,07331,failed,24370,2021-03-09
12398,03583,success,14160,2021-08-23
12399,03834,success,101390,2021-03-31
12400,09593,failed,117010,2021-08-01
12401,02538,success,84570,2022-03-23
12402,09017,failed,95300,2019-04-27
12403,05025,failed,89430,2022-04-03
12404,01678,success,97930,2020-06-18
12405,09084,success,51300,2020-09-28
12406,05381,success,56980,2020-02-17
12407,00547,failed,122560,2019-02-02
12408,02261,failed,87640,2020-10-26
12409,02936,success,83020,2019-01-23
12410,04784,failed,73460,2020-11-05
12411,03960,success,19840,2021-05-18
12412,08092,success,35280,2020-06-11
12413,04597,success,131930,2021-08-01
12414,03142,failed,9190,2021-05-06
12415,02029,failed,125410,2021-12-15
12416,04306,failed,83470,2020-07-06
12417,03877,success,32460,2021-07-01
12418,06955,success,127960,2020-08-16
12419,06661,success,77210,2022-01-15
12420,03977,success,70300,2020-12-21
12421,00496,success,19970,2022-04-07
12422,05287,success,6210,2021-11-22
12423,08524,failed,20890,2020-10-18
12424,00523,success,92270,2020-06-07
12425,09420,success,77820,2020-09-01
12426,08198,success,106020,2018-12-03
12427,07074,failed,118790,2019-08-10
12428,07770,success,89990,2020-09-08
12429,07339,success,8930,2021-07-10
12430,05251,success,170640,2019-09-07
12431,09115,success,143610,2020-08-02
12432,06865,failed,71620,2021-01-05
12433,03443,success,148150,2021-08-30
12434,08560,success,113360,2021-02-27
12435,05671,failed,113670,2020-05-18
12436,01125,failed,181230,2021-11-30
12437,07484,failed,38930,2021-08-22
12438,08979,failed,47630,2021-08-02
12439,07340,success,61500,2019-12-27
12440,07716,success,113140,2021-09-05
12441,07685,success,106970,2021-03-13
12442,02221,success,116610,2021-05-08
12443,07683,failed,42140,2021-08-17
12444,04857,success,187060,2020-09-18
12445,09003,failed,192620,2022-05-16
12446,02751,success,135620,2021-04-03
12447,02039,failed,40530,2020-04-10
12448,05481,success,46010,2020-03-17
12449,02010,failed,93410,2020-05-19
12450,07109,failed,86910,2020-01-20
12451,05238,success,109520,2021-03-28
12452,01868,success,103270,2020-04-22
12453,07219,failed,163890,2021-09-14
12454,04703,success,149820,2021-07-18
12455,09025,success,66710,2018-07-03
12456,09867,success,65180,2020-05-18
12457,07252,failed,100970,2020-05-04
12458,05725,failed,6160,2021-08-27
12459,06937,success,100340,2022-05-27
12460,00541,failed,0,2022-02-17
12461,09261,failed,58090,2020-09-17
12462,04042,success,45430,2021-12-29
12463,02967,success,104340,2020-03-22
12464,05000,success,132620,2022-04-02
12465,06004,failed,105900,2019-08-22
12466,00454,success,85530,2021-12-23
12467,08067,success,65940,2021-06-01
12468,05651,success,48330,2019-11-13
12469,08048,success,0,2021-03-23
12470,07552,failed,161650,2020-07-16
12471,06308,success,122880,2019-03-30
12472,02276,success,92270,2021-01-24
12473,05570,success,30330,2020-03-15
12474,03777,success,103190,2021-09-07
12475,09636,success,5800,2020-07-18
12476,07552,failed,58780,2022-01-31
12477,05990,success,64170,2022-04-13
12478,04181,failed,76280,2022-02-24
12479,05535,success,142330,2022-05-14
12480,01887,success,54080,2021-09-18
12481,07350,success,212230,2021-11-25
12482,05674,failed,87600,2019-07-14
12483,00567,success,15210,2021-06-28
12484,01408,success,42910,2019-03-30
12485,04632,success,150240,2022-04-05
12486,03954,success,90340,2020-08-06
12487,05852,success,28910,2021-05-15
12488,00851,success,2430,2020-09-17
12489,05957,success,13120,2022-01-22
12490,01665,success,0,2019-08-26
12491,00290,success,1940,2022-04-27
12492,05816,success,149880,2019-05-14
12493,00955,failed,18170,2022-01-16
12494,08625,success,154020,2021-03-09
12495,07451,success,63410,2022-04-18
12496,05621,success,86800,2021-10-04
12497,07543,success,0,2022-02-07
12498,01494,success,0,2021-08-08
12499,02352,success,43660,2020-09-09
12500,06922,failed,111840,2019-08-13
12501,06295,success,72010,2018-10-30
12502,01061,success,71590,2020-08-06
12503,04169,success,135070,2022-01-16
12504,03903,success,41840,2021-06-21
12505,04137,success,63320,2019-10-15
12506,03799,failed,97550,2019-12-23
12507,06133,success,31520,2020-07-27
12508,02434,success,64150,2021-10-01
12509,06785,failed,111490,2020-10-05
12510,02114,success,124900,2019-09-04
12511,06011,success,38580,2021-03-11
12512,02442,failed,111050,2022-02-19
12513,03035,success,117860,2019-03-30
12514,00344,success,96120,2022-04-15
12515,02763,success,128750,2019-10-13
12516,07990,failed,106870,2021-07-31
12517,06377,success,85320,2020-12-16
12518,05642,failed,18590,2021-04-01
12519,02837,failed,3150,2021-10-07
12520,01447,failed,34290,2021-04-29
12521,09091,failed,127220,2021-01-18
12522,01142,success,30270,2020-10-12
12523,01898,failed,9420,2020-04-15
12524,03427,success,96060,2021-07-07
12525,05430,success,0,2020-08-01
12526,08536,success,60540,2019-09-25
12527,06151,success,62540,2020-02-07
12528,04750,success,38630,2019-10-13
12529,08287,failed,7060,2021-05-15
12530,06052,failed,81170,2021-06-13
12531,01030,success,10910,2021-04-20
12532,02074,success,34230,2021-09-25
12533,05725,success,85570,2019-11-13
12534,03777,success,4120,2021-02-09
12535,02045,failed,22000,2021-05-18
12536,07847,failed,66120,2020-05-10
12537,00675,failed,33050,2020-07-09
12538,05208,failed,24660,2020-04-25
12539,09487,failed,33170,2019-08-04
12540,05926,failed,87450,2019-04-23
12541,04235,success,3050,2019-09-29
12542,06052,success,94060,2021-10-26
12543,05597,success,140020,2021-07-21
12544,09599,success,112700,2020-11-16
12545,04614,success,95390,2021-11-30
12546,03756,failed,80820,2022-01-20
12547,03497,failed,78020,2021-04-28
12548,05356,success,59310,2020-09-21
12549,01140,success,117700,2020-10-16
12550,07132,success,130270,2021-07-24
12551,05964,success,98990,2021-11-02
12552,00858,failed,121000,2022-05-23
12553,03729,success,54570,2020-11-07
12554,07089,success,0,2020-07-09
12555,07184,failed,91600,2021-11-17
12556,02108,failed,119320,2020-03-21
12557,06193,failed,130560,2019-02-24
12558,01005,failed,0,2021-03-01
12559,09977,success,43930,2019-06-30
12560,02882,success,120430,2020-07-14
12561,08741,success,27840,2019-08-02
12562,07281,failed,140960,2021-08-13
12563,06312,failed,15270,2020-12-25
12564,07767,success,58890,2021-10-06
12565,01884,failed,117240,2021-02-19
12566,02220,success,7180,2021-04-20
12567,07227,success,74420,2021-06-22
12568,07935,success,1050,2021-06-01
12569,02174,success,93950,2021-05-17
12570,01559,success,102030,2022-05-02
12571,00877,success,155650,2019-04-09
12572,03199,success,156890,2022-01-18
12573,08917,success,39160,2020-06-28
12574,05807,failed,124150,2021-02-25
12575,05003,failed,145630,2021-10-04
12576,07336,success,37060,2019-08-09
12577,01106,failed,10480,2020-03-20
12578,01346,success,0,2021-10-07
12579,03628,success,34950,2021-11-26
12580,06238,success,0,2021-11-17
12581,05046,success,75860,2019-11-16
12582,07156,success,141260,2019-08-23
12583,08369,success,74660,2021-06-08
12584,06152,failed,84940,2022-04-25
12585,06635,success,0,2021-11-14
12586,00073,failed,55590,2021-09-24
12587,07436,success,117350,2021-09-23
12588,07685,success,69980,2021-12-20
12589,00643,success,124300,2022-03-25
12590,09784,success,175160,2020-08-04
12591,09925,success,47840,2021-03-08
12592,09540,success,83120,2021-07-11
12593,09307,success,120750,2019-07-27
12594,06557,success,59000,2019-03-14
12595,09091,failed,76060,2020-05-31
12596,00572,success,70940,2019-09-10
12597,08244,failed,40930,2019-08-19
12598,03058,success,120900,2021-07-01
12599,01019,success,151550,2020-10-22
12600,08455,failed,0,2020-08-31
12601,09496,success,98810,2021-10-07
12602,00836,failed,92780,2022-05-01
12603,03699,failed,140730,2020-07-10
12604,07419,failed,0,2022-01-15
12605,03470,success,70370,2022-03-29
12606,09690,success,92200,2018-11-10
12607,08710,success,96490,2021-03-14
12608,04520,success,112860,2019-11-02
12609,02951,failed,33850,2018-10-31
12610,02989,success,74680,2020-12-12
12611,07379,success,167250,2019-09-30
12612,07855,failed,21210,2021-06-07
12613,00486,success,6930,2022-02-03
12614,03628,success,68900,2020-01-25
12615,09535,success,82100,2018-12-12
12616,07683,success,0,2020-07-14
12617,00946,success,29880,2021-06-29
12618,02036,success,45790,2021-12-19
12619,04947,success,92950,2020-10-01
12620,03467,failed,26810,2021-01-15
12621,02543,failed,33000,2020-10-18
12622,09453,success,60490,2020-10-07
12623,03229,failed,62310,2021-09-02
12624,09130,success,110340,2019-11-08
12625,07920,success,128120,2019-09-25
12626,08227,failed,73350,2021-08-02
12627,09516,success,51850,2019-05-28
12628,04258,failed,91360,2020-03-21
12629,01869,failed,50360,2020-09-26
12630,00547,failed,118610,2020-06-18
12631,04710,failed,66140,2020-06-09
12632,01917,success,19670,2019-07-27
12633,09348,success,57190,2020-07-20
12634,06569,success,91080,2020-07-15
12635,07772,failed,88300,2020-10-21
12636,09483,success,0,2019-01-15
12637,06870,success,35880,2022-02-26
12638,03944,success,47320,2021-07-07
12639,03394,success,67640,2022-05-13
12640,07379,success,112470,2021-08-03
12641,00044,success,91340,2021-01-05
12642,07109,success,0,2020-02-23
12643,09131,success,84750,2022-04-10
12644,04281,failed,67040,2020-04-03
12645,02468,success,34830,2019-12-03
12646,02907,failed,74280,2021-07-18
12647,07851,success,59920,2022-02-07
12648,06902,success,40980,2020-07-15
12649,01893,success,10170,2020-01-24
12650,07538,failed,28290,2022-01-13
12651,05853,failed,50170,2018-11-28
12652,08295,success,105890,2021-05-05
12653,03004,failed,59930,2021-12-03
12654,01863,success,0,2021-08-26
12655,06965,success,163390,2022-03-15
12656,09786,success,88590,2022-05-23
12657,02040,success,83010,2022-01-31
12658,04059,failed,0,2021-09-20
12659,06888,success,111790,2019-10-22
12660,08892,success,81290,2022-03-10
12661,06541,failed,154430,2020-11-17
12662,04701,success,113460,2020-11-05
12663,02566,failed,41230,2020-08-06
12664,05107,failed,108640,2020-07-07
12665,08789,success,86230,2019-09-14
12666,08036,success,113970,2021-06-28
12667,01286,success,62630,2021-09-12
12668,02602,success,105690,2020-05-08
12669,01776,failed,61160,2021-02-02
12670,07952,failed,87890,2021-04-04
12671,08314,success,133500,2021-06-01
12672,04437,failed,66090,2020-06-14
12673,03414,success,126160,2021-11-15
12674,05658,success,94830,2019-03-19
12675,09202,failed,84250,2022-01-22
12676,00115,success,73880,2022-03-26
12677,01950,success,44860,2020-09-20
12678,07025,success,94150,2019-12-28
12679,03561,failed,13260,2019-01-10
12680,01565,success,36910,2021-12-27
12681,05793,success,72450,2022-01-05
12682,06599,success,53060,2022-02-05
12683,09744,failed,24240,2022-03-25
12684,01498,failed,330,2020-01-27
12685,02404,failed,113790,2021-01-11
12686,04112,success,191870,2022-02-18
12687,09925,success,175110,2020-09-17
12688,04629,success,22350,2019-07-12
12689,02532,success,99610,2021-07-24
12690,09839,failed,70960,2022-02-26
12691,04643,success,143160,2022-04-22
12692,00757,success,39180,2022-02-13
12693,02491,failed,93930,2021-11-20
12694,02367,success,57390,2018-07-30
12695,00245,success,124620,2022-03-10
12696,03719,success,43920,2021-07-10
12697,04165,failed,44750,2018-12-22
12698,00428,success,123990,2021-04-01
12699,07590,success,87120,2021-05-08
12700,06919,failed,90480,2021-02-24
12701,09712,success,109940,2018-11-27
12702,03731,success,69300,2022-04-02
12703,07468,success,162870,2021-05-11
12704,09078,failed,55240,2020-12-25
12705,00847,failed,116600,2022-02-04
12706,09619,failed,8500,2021-08-08
12707,09184,failed,0,2020-01-24
12708,05700,failed,22040,2020-09-17
12709,04108,success,63190,2022-05-17
12710,05003,success,103010,2019-06-04
12711,08253,success,0,2021-06-18
12712,00246,success,148270,2020-02-16
12713,03903,failed,130270,2021-06-19
12714,06018,success,126640,2019-04-30
12715,03198,failed,44870,2019-12-20
12716,03046,success,20120,2021-07-13
12717,05614,success,72980,2020-03-19
12718,05723,success,16200,2019-04-28
12719,04597,failed,83580,2021-06-02
12720,07947,success,73270,2021-06-21
12721,06661,success,64950,2021-07-06
12722,07391,success,98090,2020-10-04
12723,08405,success,53080,2019-07-27
12724,05216,failed,69600,2021-08-12
12725,07372,success,127970,2020-06-28
12726,04756,failed,82600,2021-05-29
12727,07168,success,202530,2021-10-09
12728,06056,success,26290,2022-01-15
12729,05899,success,103110,2021-01-24
12730,04568,success,149840,2021-01-05
12731,04582,success,112250,2021-01-10
12732,00866,success,170330,2022-01-15
12733,08789,success,20410,2018-07-24
12734,03334,failed,45820,2022-04-27
12735,05570,failed,78260,2018-12-24
12736,05991,success,105850,2020-09-20
12737,00510,failed,71540,2020-04-05
12738,02969,success,0,2019-11-22
12739,02493,success,112770,2018-10-01
12740,09977,failed,22450,2020-12-13
12741,06332,success,41420,2021-07-01
12742,00093,failed,161750,2021-07-24
12743,02344,failed,70010,2020-04-20
12744,02350,success,119960,2022-03-11
12745,00871,failed,18830,2020-12-20
12746,04487,failed,57430,2020-10-26
12747,08484,failed,60890,2020-12-20
12748,02885,failed,64400,2021-04-12
12749,07053,failed,69050,2020-02-22
12750,01387,failed,153010,2020-07-09
12751,06171,success,12760,2020-07-18
12752,06563,success,94580,2020-12-12
12753,03004,success,61310,2020-03-02
12754,05870,failed,37070,2019-10-13
12755,03847,success,26660,2018-09-24
12756,09925,success,84420,2022-05-13
12757,06948,success,117980,2020-07-18
12758,06524,failed,139750,2019-10-21
12759,03749,failed,146780,2021-04-14
12760,04520,failed,87320,2019-03-19
12761,02076,success,117300,2020-05-22
12762,01377,failed,31590,2021-04-06
12763,07022,success,51020,2021-06-14
12764,03421,failed,111260,2019-09-30
12765,08881,success,134000,2020-08-27
12766,05092,success,108600,2020-05-11
12767,03740,success,46850,2021-06-27
12768,03068,failed,139530,2021-08-05
12769,03070,success,61730,2020-03-04
12770,01168,failed,68180,2021-04-29
12771,02021,success,137340,2022-04-30
12772,00898,failed,141850,2020-08-24
12773,05535,success,139330,2021-11-22
12774,09391,failed,82050,2021-09-14
12775,04023,success,74130,2020-05-06
12776,01832,success,133800,2021-02-12
12777,02786,success,123730,2019-10-25
12778,02698,success,2360,2021-05-05
12779,07770,success,111200,2020-12-18
12780,08003,failed,59290,2021-08-15
12781,07949,success,131860,2022-02-24
12782,02166,success,0,2022-03-18
12783,07489,success,144030,2020-09-14
12784,04812,success,0,2022-02-23
12785,04517,success,152450,2021-03-22
12786,03870,failed,33890,2021-08-23
12787,02211,failed,79460,2021-02-22
12788,04750,success,168520,2021-01-17
12789,01954,success,53190,2022-04-15
12790,04836,success,123180,2022-03-13
12791,02884,success,142400,2021-06-23
12792,03499,failed,75190,2022-04-05
12793,08763,success,51370,2021-08-31
12794,07579,failed,104140,2021-01-11
12795,07764,success,142340,2019-10-17
12796,02980,failed,77580,2021-11-21
12797,08691,success,15750,2020-11-23
12798,03740,failed,85320,2022-03-13
12799,01143,success,123810,2020-06-15
12800,08405,success,118870,2022-03-23
12801,07316,success,0,2022-02-17
12802,08468,success,123530,2021-08-15
12803,09254,success,47780,2020-03-11
12804,03855,success,33060,2021-01-09
12805,03960,failed,117050,2019-07-29
12806,00178,success,92410,2020-08-27
12807,02283,failed,7140,2021-09-19
12808,03583,success,14690,2021-11-13
12809,01863,success,69260,2022-03-03
12810,02423,success,55320,2021-08-26
12811,08446,success,64530,2020-05-02
12812,06080,failed,110580,2020-03-28
12813,08924,failed,122200,2022-05-10
12814,02300,success,124560,2021-11-06
12815,03013,success,102910,2020-10-21
12816,01327,success,65710,2020-07-25
12817,00885,success,174370,2020-02-10
12818,00415,failed,69090,2019-02-11
12819,00898,success,37750,2020-06-28
12820,03791,failed,86070,2021-02-19
12821,00195,success,96300,2020-12-05
12822,05413,success,0,2021-04-19
12823,03980,failed,33920,2020-09-01
12824,06220,success,4370,2020-10-29
12825,06326,success,65830,2022-04-17
12826,07498,failed,53990,2019-07-29
12827,09651,success,150840,2022-02-04
12828,02628,success,120230,2018-11-07
12829,07674,failed,71870,2019-12-02
12830,06187,success,158320,2019-09-27
12831,09645,success,108600,2020-08-16
12832,01079,success,19550,2021-08-29
12833,07972,success,90860,2020-10-25
12834,04966,success,4380,2022-04-04
12835,07344,success,136050,2021-01-04
12836,06390,success,43360,2021-12-29
12837,03211,failed,92650,2021-01-11
12838,06980,failed,113520,2018-11-18
12839,03717,success,118510,2020-10-24
12840,05914,failed,184150,2021-03-07
12841,01636,failed,0,2021-12-31
12842,06903,failed,73830,2022-05-17
12843,00984,success,87800,2021-12-19
12844,05319,success,185100,2021-10-02
12845,02770,success,34220,2021-11-14
12846,00897,success,160330,2020-06-06
12847,01839,success,136160,2020-07-31
12848,06499,success,103960,2020-08-27
12849,03600,success,79380,2021-01-20
12850,06293,failed,176000,2019-12-03
12851,01508,failed,106220,2022-05-15
12852,06569,success,42390,2021-10-11
12853,05540,success,55130,2022-04-28
12854,02754,failed,91800,2021-04-01
12855,05528,success,191590,2021-07-10
12856,01514,failed,107960,2022-02-26
12857,05657,failed,100800,2019-12-08
12858,05860,failed,0,2020-03-03
12859,02664,failed,25260,2022-04-07
12860,09273,failed,20080,2021-09-03
12861,01027,success,64060,2021-10-23
12862,01090,failed,54850,2021-09-24
12863,01759,success,6780,2019-09-30
12864,06814,success,9170,2020-01-28
12865,09093,success,150650,2021-11-17
12866,01931,success,6580,2021-01-16
12867,04836,success,71770,2022-05-25
12868,03233,success,167180,2021-05-21
12869,03237,success,84270,2021-03-24
12870,08062,success,91810,2021-02-05
12871,01017,success,25090,2020-11-07
12872,08342,success,75290,2020-10-08
12873,08305,success,70490,2019-12-15
12874,03854,success,200450,2022-04-29
12875,08954,failed,107460,2021-10-20
12876,05819,success,20310,2021-06-08
12877,00551,success,104200,2021-07-27
12878,00343,success,102190,2021-11-19
12879,07287,success,121390,2020-11-07
12880,02681,success,0,2022-03-03
12881,07399,success,37310,2021-07-24
12882,00827,failed,114420,2018-08-30
12883,03456,success,45050,2022-04-29
12884,06718,failed,0,2021-03-01
12885,06765,failed,66930,2022-03-23
12886,01521,failed,101600,2021-11-20
12887,09501,success,0,2021-05-04
12888,02032,success,0,2021-11-26
12889,05159,success,33950,2019-03-23
12890,06853,success,130550,2022-01-16
12891,01395,success,0,2022-02-04
12892,00089,success,42960,2022-03-08
12893,06361,success,90140,2018-05-28
12894,00076,failed,153700,2021-01-25
12895,05098,success,73210,2021-04-10
12896,09455,success,0,2020-05-05
12897,06720,success,77400,2021-05-08
12898,01862,success,93980,2021-03-14
12899,09803,success,48250,2022-05-09
12900,05287,success,41960,2019-10-24
12901,06152,success,148390,2019-11-08
12902,09064,failed,115800,2020-08-28
12903,06834,success,10010,2021-05-14
12904,03602,failed,57610,2022-04-27
12905,03820,failed,97200,2021-05-20
12906,04633,failed,92240,2022-01-25
12907,09323,success,0,2021-05-08
12908,08862,success,37060,2019-07-12
12909,09419,success,0,2020-09-08
12910,02220,failed,76910,2022-01-22
12911,01641,failed,164980,2022-01-25
12912,09279,success,71740,2019-10-20
12913,05971,failed,81600,2022-02-17
12914,01889,failed,75540,2020-12-17
12915,07514,failed,115780,2021-10-02
12916,01803,failed,97590,2018-09-19
12917,01498,failed,68500,2020-03-12
12918,00001,success,46590,2019-08-09
12919,06919,success,42480,2020-08-01
12920,01675,success,54570,2020-05-12
12921,03189,failed,26250,2020-11-14
12922,05387,success,116090,2020-03-05
12923,08728,success,120810,2019-03-31
12924,05397,failed,81240,2021-10-15
12925,03426,success,32680,2021-11-03
12926,09199,success,65840,2021-09-25
12927,07074,failed,150040,2021-11-11
12928,06046,success,123060,2019-04-02
12929,04306,success,137730,2021-12-24
12930,01430,failed,32880,2021-11-08
12931,04841,success,78430,2021-09-14
12932,03311,failed,103090,2021-07-01
12933,07342,success,4580,2021-07-11
12934,02472,success,109470,2022-03-08
12935,04727,failed,103000,2021-12-12
12936,02046,failed,84480,2021-12-27
12937,07899,success,114430,2022-01-19
12938,00761,success,134350,2021-12-17
12939,02879,success,98550,2020-07-23
12940,00572,success,77950,2021-01-13
12941,03012,success,72250,2019-10-04
12942,06043,success,105680,2022-05-17
12943,04027,success,36260,2022-04-10
12944,03827,failed,184770,2022-05-04
12945,09386,success,59160,2021-06-07
12946,02263,success,108990,2020-03-02
12947,06888,success,120460,2022-04-27
12948,03039,failed,44820,2021-03-22
12949,01284,success,117740,2021-06-08
12950,01548,failed,100760,2020-06-29
12951,09320,success,81710,2020-11-18
12952,03259,success,196870,2021-08-18
12953,07745,success,38520,2021-03-01
12954,09896,success,71540,2022-03-28
12955,01090,success,122190,2021-09-18
12956,02707,failed,18370,2018-10-07
12957,03698,success,10560,2019-05-18
12958,04072,failed,43000,2021-07-27
12959,09148,failed,129419,2020-08-31
12960,01122,failed,71870,2022-03-09
12961,01853,success,97310,2019-12-16
12962,03329,success,67450,2021-06-06
12963,07754,success,111130,2020-06-28
12964,07053,failed,161090,2019-04-22
12965,06980,failed,123590,2018-12-24
12966,06593,failed,0,2020-07-09
12967,06150,success,137190,2022-01-27
